0.00,0.00,0.00,1.00,0.00,0.00,18.28,3.97,176,9.14,3.97,-7.68,0.56,0.00,-1.00,7.41,0.70,174,9.14,-3.97,-7.68,0.00,0.00,-1.00,7.41,0.80,174,-9.14,3.97,-7.68,0.00,0.00,-1.00,7.41,0.59,171,-9.14,-3.97,-7.68,0.65,0.00,-1.00,7.41,0.63,172,10.72,0.00,3.97,1.00,0.00,1.00,3.15,2.04,174,12.29,0.00,3.97,1.00,-0.01,0.00,4.86,1.71,177,-4.71,0.00,0.00,-1.00,0.13,-0.34,13.57,0.47,172,2
0.00,0.00,0.00,1.00,0.00,0.00,25.18,6.46,174,12.59,6.46,-12.99,0.65,0.00,-1.00,13.07,0.90,172,12.59,-6.46,-12.99,0.00,0.00,-1.00,13.07,0.90,175,-12.59,6.46,-12.99,0.00,0.00,-1.00,13.07,1.00,175,-12.59,-6.46,-12.99,0.70,0.00,-1.00,13.07,0.98,170,15.26,0.00,6.46,1.00,0.00,1.00,5.34,2.61,174,17.94,0.00,6.46,1.00,0.01,0.00,11.67,3.00,174,-18.03,0.00,0.00,-1.00,-0.11,-0.61,7.16,0.30,174,1
0.00,0.00,0.00,1.00,0.00,0.00,53.04,11.85,174,26.52,11.85,-31.92,0.11,0.00,-1.00,40.13,3.33,176,26.52,-11.85,-31.92,0.00,0.00,-1.00,40.13,2.66,175,-26.52,11.85,-31.92,0.00,0.00,-1.00,40.13,3.14,172,-26.52,-11.85,-31.92,0.05,0.00,-1.00,40.13,2.50,178,31.47,0.00,16.80,1.00,0.00,1.00,14.00,6.39,177,36.42,0.00,21.75,1.00,0.01,0.00,20.32,5.02,175,-25.63,0.00,0.00,-1.00,-0.51,-0.48,27.41,1.49,174,3
0.00,0.00,0.00,1.00,0.00,0.00,53.51,12.50,176,26.75,12.50,-33.47,0.10,0.00,-1.00,41.94,2.58,171,26.75,-12.50,-33.47,0.00,0.00,-1.00,41.94,2.82,174,-26.75,12.50,-33.47,0.00,0.00,-1.00,41.94,2.68,175,-26.75,-12.50,-33.47,0.16,0.00,-1.00,41.94,2.78,172,32.37,0.00,18.11,1.00,0.00,1.00,15.88,6.08,175,37.98,0.00,23.73,1.00,-0.19,0.00,18.65,5.15,179,-23.78,0.00,0.00,-1.00,0.12,-0.53,29.72,1.40,173,3
0.00,0.00,0.00,1.00,0.00,0.00,57.14,12.29,174,28.57,12.29,-32.33,0.30,0.00,-1.00,40.08,2.48,172,28.57,-12.29,-32.33,0.00,0.00,-1.00,40.08,2.46,175,-28.57,12.29,-32.33,0.00,0.00,-1.00,40.08,2.52,170,-28.57,-12.29,-32.33,0.14,0.00,-1.00,40.08,2.09,174,34.18,0.00,17.90,1.00,0.00,1.00,15.86,5.07,174,39.79,0.00,23.51,1.00,-0.16,0.00,19.62,4.59,175,-28.85,0.00,0.00,-1.00,0.04,-0.39,28.29,1.43,174,3
0.00,0.00,0.00,1.00,0.00,0.00,26.37,6.64,174,13.19,6.64,-12.97,0.63,0.00,-1.00,12.65,0.97,175,13.19,-6.64,-12.97,0.00,0.00,-1.00,12.65,1.00,174,-13.19,6.64,-12.97,0.00,0.00,-1.00,12.65,0.99,175,-13.19,-6.64,-12.97,0.76,0.00,-1.00,12.65,1.04,177,15.98,0.00,6.64,1.00,0.00,1.00,5.59,2.58,173,18.77,0.00,6.64,1.00,-0.33,0.00,11.89,2.99,175,-19.22,0.00,0.00,-1.00,-0.11,0.18,7.15,0.33,178,1
0.00,0.00,0.00,1.00,0.00,0.00,56.05,11.82,172,28.02,11.82,-32.10,0.37,0.00,-1.00,40.56,3.46,170,28.02,-11.82,-32.10,0.00,0.00,-1.00,40.56,2.84,175,-28.02,11.82,-32.10,0.00,0.00,-1.00,40.56,2.97,175,-28.02,-11.82,-32.10,0.12,0.00,-1.00,40.56,2.51,174,33.10,0.00,16.90,1.00,0.00,1.00,14.37,5.83,174,38.18,0.00,21.98,1.00,0.12,0.00,20.32,4.72,174,-25.64,0.00,0.00,-1.00,0.04,-0.12,30.41,1.93,173,3
0.00,0.00,0.00,1.00,0.00,0.00,52.62,13.19,176,26.31,13.19,-33.24,0.26,0.00,-1.00,40.10,2.45,175,26.31,-13.19,-33.24,0.00,0.00,-1.00,40.10,2.37,172,-26.31,13.19,-33.24,0.00,0.00,-1.00,40.10,2.93,175,-26.31,-13.19,-33.24,0.24,0.00,-1.00,40.10,2.79,175,31.27,0.00,18.15,1.00,0.00,1.00,14.02,6.53,173,36.22,0.00,23.10,1.00,-0.05,0.00,19.67,4.12,172,-24.74,0.00,0.00,-1.00,0.30,-0.44,27.88,1.13,176,3
0.00,0.00,0.00,1.00,0.00,0.00,23.20,7.01,177,11.60,7.01,-12.70,0.51,0.00,-1.00,11.37,1.03,171,11.60,-7.01,-12.70,0.00,0.00,-1.00,11.37,1.14,174,-11.60,7.01,-12.70,0.00,0.00,-1.00,11.37,0.91,173,-11.60,-7.01,-12.70,0.56,0.00,-1.00,11.37,0.88,170,14.46,0.00,7.01,1.00,0.00,1.00,5.72,2.37,174,17.32,0.00,7.01,1.00,-0.10,0.00,12.70,2.91,178,-16.14,0.00,0.00,-1.00,-0.00,0.54,7.06,0.29,173,1
0.00,0.00,0.00,1.00,0.00,0.00,25.85,5.63,175,12.92,5.63,-11.87,0.27,0.00,-1.00,12.47,1.07,172,12.92,-5.63,-11.87,0.00,0.00,-1.00,12.47,1.01,174,-12.92,5.63,-11.87,0.00,0.00,-1.00,12.47,0.98,170,-12.92,-5.63,-11.87,0.06,0.00,-1.00,12.47,0.96,177,15.87,0.00,5.63,1.00,0.00,1.00,5.88,2.42,173,18.81,0.00,5.63,1.00,0.17,0.00,12.38,2.56,176,-18.76,0.00,0.00,-1.00,-0.03,0.02,7.09,0.28,174,1
0.00,0.00,0.00,1.00,0.00,0.00,22.16,6.14,175,11.08,6.14,-12.62,0.05,0.00,-1.00,12.96,1.03,175,11.08,-6.14,-12.62,0.00,0.00,-1.00,12.96,1.15,174,-11.08,6.14,-12.62,0.00,0.00,-1.00,12.96,1.00,175,-11.08,-6.14,-12.62,0.60,0.00,-1.00,12.96,0.98,173,13.78,0.00,6.14,1.00,0.00,1.00,5.40,2.82,178,16.48,0.00,6.14,1.00,0.35,0.00,12.29,2.98,175,-14.98,0.00,0.00,-1.00,0.04,-0.05,7.18,0.34,175,1
0.00,0.00,0.00,1.00,0.00,0.00,18.42,3.39,175,9.21,3.39,-6.90,0.37,0.00,-1.00,7.02,0.59,175,9.21,-3.39,-6.90,0.00,0.00,-1.00,7.02,0.63,174,-9.21,3.39,-6.90,0.00,0.00,-1.00,7.02,0.61,174,-9.21,-3.39,-6.90,0.60,0.00,-1.00,7.02,0.52,173,10.85,0.00,3.39,1.00,0.00,1.00,3.27,2.25,175,12.48,0.00,3.39,1.00,0.71,0.00,4.34,2.43,176,-4.00,0.00,0.00,-1.00,-0.18,-0.13,14.42,0.40,173,2
0.00,0.00,0.00,1.00,0.00,0.00,57.96,13.28,173,28.98,13.28,-32.96,0.13,0.00,-1.00,39.37,3.04,172,28.98,-13.28,-32.96,0.00,0.00,-1.00,39.37,2.82,175,-28.98,13.28,-32.96,0.00,0.00,-1.00,39.37,3.03,175,-28.98,-13.28,-32.96,0.28,0.00,-1.00,39.37,2.74,174,33.94,0.00,18.24,1.00,0.00,1.00,14.03,6.10,175,38.90,0.00,23.20,1.00,-0.85,0.00,21.44,5.05,174,-28.05,0.00,0.00,-1.00,-0.09,-0.24,29.91,1.55,172,3
0.00,0.00,0.00,1.00,0.00,0.00,64.82,14.54,175,32.41,14.54,-45.27,0.18,0.00,-1.00,61.46,3.70,173,32.41,-14.54,-45.27,0.00,0.00,-1.00,61.46,2.72,174,-32.41,14.54,-45.27,0.00,0.00,-1.00,61.46,2.41,176,-32.41,-14.54,-45.27,0.23,0.00,-1.00,61.46,3.01,173,51.54,0.00,33.68,1.00,0.00,1.00,54.11,6.78,179,70.67,0.00,52.81,1.00,0.26,0.00,20.58,4.17,174,-42.35,0.00,0.00,-1.00,-0.08,-0.51,22.47,0.87,172,4
0.00,0.00,0.00,1.00,0.00,0.00,67.87,15.63,174,33.94,15.63,-47.54,0.12,0.00,-1.00,63.82,2.72,174,33.94,-15.63,-47.54,0.00,0.00,-1.00,63.82,3.49,174,-33.94,15.63,-47.54,0.00,0.00,-1.00,63.82,2.85,175,-33.94,-15.63,-47.54,0.37,0.00,-1.00,63.82,3.62,170,51.44,0.00,33.14,1.00,0.00,1.00,49.51,7.04,174,68.95,0.00,50.64,1.00,0.64,0.00,19.90,3.98,174,-44.13,0.00,0.00,-1.00,-0.09,-0.53,23.74,0.86,177,4
0.00,0.00,0.00,1.00,0.00,0.00,18.44,3.67,176,9.22,3.67,-6.74,0.54,0.00,-1.00,6.14,0.50,175,9.22,-3.67,-6.74,0.00,0.00,-1.00,6.14,0.74,172,-9.22,3.67,-6.74,0.00,0.00,-1.00,6.14,0.40,172,-9.22,-3.67,-6.74,0.36,0.00,-1.00,6.14,0.75,178,10.75,0.00,3.67,1.00,0.00,1.00,3.07,1.60,172,12.29,0.00,3.67,1.00,-0.13,0.00,3.82,1.78,174,-4.29,0.00,0.00,-1.00,0.64,0.57,14.15,0.38,174,2
0.00,0.00,0.00,1.00,0.00,0.00,15.57,3.57,175,7.78,3.57,-7.59,0.69,0.00,-1.00,8.03,0.63,171,7.78,-3.57,-7.59,0.00,0.00,-1.00,8.03,0.60,177,-7.78,3.57,-7.59,0.00,0.00,-1.00,8.03,0.49,176,-7.78,-3.57,-7.59,0.02,0.00,-1.00,8.03,0.58,173,9.43,0.00,3.57,1.00,0.00,1.00,3.30,2.00,174,11.08,0.00,3.57,1.00,-0.14,0.00,4.53,2.10,174,0.69,0.00,0.00,-1.00,-0.41,0.29,16.26,0.52,173,2
0.00,0.00,0.00,1.00,0.00,0.00,59.46,12.98,175,29.73,12.98,-33.51,0.13,0.00,-1.00,41.05,2.37,179,29.73,-12.98,-33.51,0.00,0.00,-1.00,41.05,2.89,174,-29.73,12.98,-33.51,0.00,0.00,-1.00,41.05,2.70,174,-29.73,-12.98,-33.51,0.24,0.00,-1.00,41.05,2.66,175,34.51,0.00,17.76,1.00,0.00,1.00,13.51,5.75,178,39.29,0.00,22.54,1.00,-0.74,0.00,19.47,5.42,170,-29.81,0.00,0.00,-1.00,-0.22,-0.50,29.65,1.43,175,3
0.00,0.00,0.00,1.00,0.00,0.00,63.63,14.32,175,31.81,14.32,-46.34,0.32,0.00,-1.00,64.04,2.96,174,31.81,-14.32,-46.34,0.00,0.00,-1.00,64.04,2.47,176,-31.81,14.32,-46.34,0.00,0.00,-1.00,64.04,3.13,179,-31.81,-14.32,-46.34,0.04,0.00,-1.00,64.04,2.19,172,49.98,0.00,32.49,1.00,0.00,1.00,51.38,6.63,174,68.15,0.00,50.65,1.00,0.05,0.00,20.20,4.44,172,-41.43,0.00,0.00,-1.00,-0.05,-0.64,22.19,0.73,174,4
0.00,0.00,0.00,1.00,0.00,0.00,55.50,11.29,176,27.75,11.29,-33.03,0.27,0.00,-1.00,43.48,2.60,174,27.75,-11.29,-33.03,0.00,0.00,-1.00,43.48,2.88,172,-27.75,11.29,-33.03,0.00,0.00,-1.00,43.48,2.83,175,-27.75,-11.29,-33.03,0.27,0.00,-1.00,43.48,2.72,170,32.76,0.00,16.30,1.00,0.00,1.00,14.16,6.04,174,37.77,0.00,21.30,1.00,-0.59,0.00,19.72,4.76,175,-24.62,0.00,0.00,-1.00,-0.09,-0.07,30.89,1.59,177,3
0.00,0.00,0.00,1.00,0.00,0.00,24.62,5.73,171,12.31,5.73,-12.45,0.96,0.00,-1.00,13.44,1.02,174,12.31,-5.73,-12.45,0.00,0.00,-1.00,13.44,1.03,176,-12.31,5.73,-12.45,0.00,0.00,-1.00,13.44,0.98,174,-12.31,-5.73,-12.45,0.32,0.00,-1.00,13.44,0.98,174,15.02,0.00,5.73,1.00,0.00,1.00,5.42,2.41,175,17.73,0.00,5.73,1.00,-0.42,0.00,11.78,3.07,174,-17.45,0.00,0.00,-1.00,0.58,-0.53,7.17,0.32,173,1
0.00,0.00,0.00,1.00,0.00,0.00,56.34,12.29,174,28.17,12.29,-31.90,0.26,0.00,-1.00,39.22,2.63,174,28.17,-12.29,-31.90,0.00,0.00,-1.00,39.22,2.65,172,-28.17,12.29,-31.90,0.00,0.00,-1.00,39.22,3.11,177,-28.17,-12.29,-31.90,0.30,0.00,-1.00,39.22,2.63,174,32.98,0.00,17.10,1.00,0.00,1.00,13.60,5.91,174,37.79,0.00,21.91,1.00,-0.19,0.00,20.20,4.75,177,-27.56,0.00,0.00,-1.00,0.20,-0.75,28.78,1.47,175,3
0.00,0.00,0.00,1.00,0.00,0.00,17.49,3.31,173,8.74,3.31,-6.81,0.65,0.00,-1.00,7.00,0.55,175,8.74,-3.31,-6.81,0.00,0.00,-1.00,7.00,0.68,175,-8.74,3.31,-6.81,0.00,0.00,-1.00,7.00,0.63,178,-8.74,-3.31,-6.81,0.08,0.00,-1.00,7.00,0.59,173,10.15,0.00,3.31,1.00,0.00,1.00,2.81,2.15,176,11.56,0.00,3.31,1.00,0.19,0.00,4.08,2.04,175,-1.27,0.00,0.00,-1.00,-0.42,-0.02,16.22,0.60,175,2
0.00,0.00,0.00,1.00,0.00,0.00,54.26,13.15,177,27.13,13.15,-33.35,0.28,0.00,-1.00,40.40,2.70,174,27.13,-13.15,-33.35,0.00,0.00,-1.00,40.40,2.48,171,-27.13,13.15,-33.35,0.00,0.00,-1.00,40.40,2.34,177,-27.13,-13.15,-33.35,0.21,0.00,-1.00,40.40,2.61,170,32.44,0.00,18.47,1.00,0.00,1.00,15.03,6.81,174,37.76,0.00,23.78,1.00,-0.21,0.00,20.33,5.04,175,-26.62,0.00,0.00,-1.00,0.68,-0.15,27.64,1.55,175,3
0.00,0.00,0.00,1.00,0.00,0.00,60.98,13.65,174,30.49,13.65,-43.34,0.18,0.00,-1.00,59.37,2.91,175,30.49,-13.65,-43.34,0.00,0.00,-1.00,59.37,3.04,177,-30.49,13.65,-43.34,0.00,0.00,-1.00,59.37,2.60,175,-30.49,-13.65,-43.34,0.18,0.00,-1.00,59.37,2.45,175,47.40,0.00,30.56,1.00,0.00,1.00,47.82,6.94,179,64.31,0.00,47.47,1.00,0.19,0.00,20.72,4.67,174,-39.96,0.00,0.00,-1.00,-0.01,-0.45,21.02,0.76,175,4
0.00,0.00,0.00,1.00,0.00,0.00,24.69,6.57,171,12.34,6.57,-12.84,0.57,0.00,-1.00,12.53,0.98,172,12.34,-6.57,-12.84,0.00,0.00,-1.00,12.53,1.00,175,-12.34,6.57,-12.84,0.00,0.00,-1.00,12.53,1.00,178,-12.34,-6.57,-12.84,0.47,0.00,-1.00,12.53,1.00,175,15.14,0.00,6.57,1.00,0.00,1.00,5.60,2.84,175,17.94,0.00,6.57,1.00,-0.42,0.00,12.30,2.91,170,-17.98,0.00,0.00,-1.00,-0.37,-0.28,6.71,0.39,175,1
0.00,0.00,0.00,1.00,0.00,0.00,23.89,6.29,177,11.94,6.29,-12.66,0.50,0.00,-1.00,12.74,1.04,179,11.94,-6.29,-12.66,0.00,0.00,-1.00,12.74,1.14,176,-11.94,6.29,-12.66,0.00,0.00,-1.00,12.74,0.94,175,-11.94,-6.29,-12.66,0.52,0.00,-1.00,12.74,1.10,172,14.68,0.00,6.29,1.00,0.00,1.00,5.46,2.53,176,17.41,0.00,6.29,1.00,0.19,0.00,11.34,2.97,172,-16.79,0.00,0.00,-1.00,0.98,0.18,7.10,0.26,175,1
0.00,0.00,0.00,1.00,0.00,0.00,24.57,6.38,172,12.29,6.38,-12.41,0.65,0.00,-1.00,12.05,1.04,172,12.29,-6.38,-12.41,0.00,0.00,-1.00,12.05,1.00,172,-12.29,6.38,-12.41,0.00,0.00,-1.00,12.05,1.07,175,-12.29,-6.38,-12.41,0.52,0.00,-1.00,12.05,0.87,173,14.98,0.00,6.38,1.00,0.00,1.00,5.38,2.58,175,17.67,0.00,6.38,1.00,0.81,0.00,12.38,2.99,174,-17.31,0.00,0.00,-1.00,0.01,0.10,7.26,0.28,175,1
0.00,0.00,0.00,1.00,0.00,0.00,24.66,6.46,173,12.33,6.46,-13.10,0.29,0.00,-1.00,13.27,0.97,175,12.33,-6.46,-13.10,0.00,0.00,-1.00,13.27,1.01,177,-12.33,6.46,-13.10,0.00,0.00,-1.00,13.27,1.03,174,-12.33,-6.46,-13.10,0.70,0.00,-1.00,13.27,0.97,172,15.08,0.00,6.46,1.00,0.00,1.00,5.51,2.64,179,17.84,0.00,6.46,1.00,-0.05,0.00,11.31,2.95,174,-18.53,0.00,0.00,-1.00,0.16,0.13,6.12,0.32,175,1
0.00,0.00,0.00,1.00,0.00,0.00,18.04,3.81,175,9.02,3.81,-7.65,0.39,0.00,-1.00,7.68,0.61,172,9.02,-3.81,-7.65,0.00,0.00,-1.00,7.68,0.49,178,-9.02,3.81,-7.65,0.00,0.00,-1.00,7.68,0.61,174,-9.02,-3.81,-7.65,0.30,0.00,-1.00,7.68,0.65,174,10.48,0.00,3.81,1.00,0.00,1.00,2.92,1.89,174,11.93,0.00,3.81,1.00,-0.56,0.00,4.20,2.49,174,-5.70,0.00,0.00,-1.00,0.36,0.32,12.34,0.59,175,2
0.00,0.00,0.00,1.00,0.00,0.00,19.78,3.42,177,9.89,3.42,-7.31,0.37,0.00,-1.00,7.79,0.56,179,9.89,-3.42,-7.31,0.00,0.00,-1.00,7.79,0.51,177,-9.89,3.42,-7.31,0.00,0.00,-1.00,7.79,0.57,176,-9.89,-3.42,-7.31,0.53,0.00,-1.00,7.79,0.60,177,11.20,0.00,3.42,1.00,0.00,1.00,2.62,1.72,175,12.51,0.00,3.42,1.00,-0.18,0.00,3.87,2.42,171,-4.54,0.00,0.00,-1.00,-0.20,0.06,15.23,0.49,175,2
0.00,0.00,0.00,1.00,0.00,0.00,59.72,11.40,172,29.86,11.40,-29.52,0.34,0.00,-1.00,36.23,2.64,176,29.86,-11.40,-29.52,0.00,0.00,-1.00,36.23,2.70,178,-29.86,11.40,-29.52,0.00,0.00,-1.00,36.23,2.37,174,-29.86,-11.40,-29.52,0.17,0.00,-1.00,36.23,2.06,173,34.82,0.00,16.36,1.00,0.00,1.00,14.03,6.03,174,39.78,0.00,21.32,1.00,-0.24,0.00,19.97,5.33,176,-31.40,0.00,0.00,-1.00,0.17,-0.65,28.33,1.97,171,3
0.00,0.00,0.00,1.00,0.00,0.00,23.93,5.57,170,11.96,5.57,-11.48,0.56,0.00,-1.00,11.83,1.05,175,11.96,-5.57,-11.48,0.00,0.00,-1.00,11.83,1.09,173,-11.96,5.57,-11.48,0.00,0.00,-1.00,11.83,1.09,174,-11.96,-5.57,-11.48,0.74,0.00,-1.00,11.83,0.96,176,14.64,0.00,5.57,1.00,0.00,1.00,5.35,2.74,173,17.32,0.00,5.57,1.00,-0.45,0.00,12.03,3.32,175,-16.59,0.00,0.00,-1.00,-0.12,-0.08,7.34,0.25,174,1
0.00,0.00,0.00,1.00,0.00,0.00,52.32,11.87,174,26.16,11.87,-31.51,0.23,0.00,-1.00,39.28,2.62,174,26.16,-11.87,-31.51,0.00,0.00,-1.00,39.28,2.63,174,-26.16,11.87,-31.51,0.00,0.00,-1.00,39.28,2.34,174,-26.16,-11.87,-31.51,0.02,0.00,-1.00,39.28,3.32,173,31.11,0.00,16.82,1.00,0.00,1.00,13.99,6.17,175,36.05,0.00,21.77,1.00,0.20,0.00,20.47,5.02,174,-20.34,0.00,0.00,-1.00,-0.33,-0.27,31.98,1.33,178,3
0.00,0.00,0.00,1.00,0.00,0.00,64.93,15.11,174,32.46,15.11,-45.25,0.05,0.00,-1.00,60.27,3.65,171,32.46,-15.11,-45.25,0.00,0.00,-1.00,60.27,2.63,175,-32.46,15.11,-45.25,0.00,0.00,-1.00,60.27,3.19,175,-32.46,-15.11,-45.25,0.27,0.00,-1.00,60.27,2.43,174,51.06,0.00,33.71,1.00,0.00,1.00,52.60,8.52,175,69.66,0.00,52.31,1.00,0.74,0.00,18.85,4.84,172,-43.60,0.00,0.00,-1.00,0.53,-0.42,21.33,0.56,172,4
0.00,0.00,0.00,1.00,0.00,0.00,18.61,3.92,174,9.31,3.92,-7.84,0.63,0.00,-1.00,7.84,0.64,173,9.31,-3.92,-7.84,0.00,0.00,-1.00,7.84,0.61,171,-9.31,3.92,-7.84,0.00,0.00,-1.00,7.84,0.51,175,-9.31,-3.92,-7.84,0.35,0.00,-1.00,7.84,0.63,174,11.21,0.00,3.92,1.00,0.00,1.00,3.81,1.94,174,13.12,0.00,3.92,1.00,-0.19,0.00,4.47,1.87,177,-3.95,0.00,0.00,-1.00,0.49,0.03,14.66,0.49,171,2
0.00,0.00,0.00,1.00,0.00,0.00,55.95,12.29,176,27.98,12.29,-32.47,0.24,0.00,-1.00,40.35,2.67,174,27.98,-12.29,-32.47,0.00,0.00,-1.00,40.35,2.55,178,-27.98,12.29,-32.47,0.00,0.00,-1.00,40.35,3.14,174,-27.98,-12.29,-32.47,0.20,0.00,-1.00,40.35,2.60,172,32.70,0.00,17.02,1.00,0.00,1.00,13.36,6.09,175,37.43,0.00,21.75,1.00,0.21,0.00,19.93,5.53,176,-23.02,0.00,0.00,-1.00,0.59,-0.43,32.93,1.45,178,3
0.00,0.00,0.00,1.00,0.00,0.00,17.91,3.98,175,8.95,3.98,-6.53,0.25,0.00,-1.00,5.11,0.67,178,8.95,-3.98,-6.53,0.00,0.00,-1.00,5.11,0.60,176,-8.95,3.98,-6.53,0.00,0.00,-1.00,5.11,0.59,175,-8.95,-3.98,-6.53,0.53,0.00,-1.00,5.11,0.46,179,10.18,0.00,3.98,1.00,0.00,1.00,2.46,1.77,174,11.41,0.00,3.98,1.00,-0.08,0.00,4.31,2.08,179,-4.57,0.00,0.00,-1.00,0.07,0.03,13.33,0.35,172,2
